id_ocorrencia;data_hora_ocorrencia;faixa_1_hora_fato;mes;ano;dia_da_semana;status_registro;natureza_principal;tentado_consumado_nat_principal;causa_presumida;meio_utilizado;perimetro;local_imediato;bairro;municipio_codigo;municipio_fato;uf_sigla
A2025ID10806;2025-12-10 13:12:00;De 13:00 as 13:59;12;2025;Quarta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;LOS ANGELES;312410;ESMERALDAS;MG
A2025ID10808;2025-12-10 06:00:00;De 06:00 as 06:59;12;2025;Quarta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;ESCRITA FISICA;URBANO;APARTAMENTO;FABRICAS;316250;SAO JOAO DEL REI;MG
A2025ID10809;2025-12-09 22:18:00;De 22:00 as 22:59;12;2025;Terça-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CONDOMINIO FECHADO;SION;310620;BELO HORIZONTE;MG
A2025ID10813;2025-12-09 21:23:00;De 21:00 as 21:59;12;2025;Terça-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;UNIDADE PRISIONAL (CERESP/PRESIDIO/PENITENCIARIA);GAMELEIRA;310620;BELO HORIZONTE;MG
A2025ID10814;2025-12-09 18:25:00;De 18:00 as 18:59;12;2025;Terça-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;INSTITUICAO DE ENSINO PUBLICO ESTADUAL;EDGAR PEREIRA;314330;MONTES CLAROS;MG
A2025ID10816;2025-12-09 06:05:00;De 06:00 as 06:59;12;2025;Terça-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;CENTRO;312230;DIVINOPOLIS;MG
A2025ID10817;2025-12-09 04:07:00;De 04:00 as 04:59;12;2025;Terça-Feira;FECHADO;RACISMO - PRATICA/INDUZ/INCITA/PRECONCEITO COR/DIVERSO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;FONTE GRANDE 4ª SECAO;311860;CONTAGEM;MG
A2025ID10818;2025-12-07 16:13:00;De 16:00 as 16:59;12;2025;Domingo;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;ANDORINHA;314830;PAULA CANDIDO;MG
A2025ID10819;2025-12-07 13:31:00;De 13:00 as 13:59;12;2025;Domingo;FECHADO;AVERIGUA PESSOA / VEICULO EM ATITUDE SUSPEITA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;TRAFICAR DROGAS;URBANO;AGLOMERADO URBANO (FAVELA);JULIANA;310620;BELO HORIZONTE;MG
A2025ID10821;2025-12-07 02:32:00;De 02:00 as 02:59;12;2025;Domingo;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;FLORESTA;310620;BELO HORIZONTE;MG
A2025ID10824;2025-12-07 02:00:00;De 02:00 as 02:59;12;2025;Domingo;FECHADO;ATENDIMENTO DE DENUNCIA DE INFRACOES DE DISCRIMINACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;NOVO SANTO ANTONIO;312610;FORMIGA;MG
A2025ID10828;2025-12-06 20:20:00;De 20:00 as 20:59;12;2025;Sabado;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CONFEITARIA / PADARIA / PANIFICADORA;ESTADOS UNIDOS;317010;UBERABA;MG
A2025ID10830;2025-12-06 16:00:00;De 16:00 as 16:59;12;2025;Sabado;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;APARTAMENTO;SANTO AGOSTINHO;310620;BELO HORIZONTE;MG
A2025ID10831;2025-12-06 05:32:00;De 05:00 as 05:59;12;2025;Sabado;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;CENTRO;316500;SAO TIAGO;MG
A2025ID10832;2025-12-05 21:10:00;De 21:00 as 21:59;12;2025;Sexta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;MERCEARIA / SACOLAO / SUPERMERCADO;VISTA ALEGRE;314990;PERDOES;MG
A2025ID10833;2025-12-05 19:30:00;De 19:00 as 19:59;12;2025;Sexta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;ESPERANCA;313130;IPATINGA;MG
A2025ID10835;2025-12-05 14:00:00;De 14:00 as 14:59;12;2025;Sexta-Feira;FECHADO;OUTRAS ACOES DEFESA SOCIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;TANCREDO NEVES;311710;CONCEICAO DA APARECIDA;MG
A2025ID10836;2025-12-04 16:19:00;De 16:00 as 16:59;12;2025;Quinta-Feira;FECHADO;RACISMO - PRATICA/INDUZ/INCITA/PRECONCEITO COR/DIVERSO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;;312290;DONA EUSEBIA;MG
A2025ID10838;2025-12-04 13:32:00;De 13:00 as 13:59;12;2025;Quinta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;PRETORIO;312360;ELOI MENDES;MG
A2025ID10840;2025-12-03 21:30:00;De 21:00 as 21:59;12;2025;Quarta-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;SÃO LOURENÇO;310925;BUGRE;MG
A2025ID10841;2025-12-02 16:00:00;De 16:00 as 16:59;12;2025;Terça-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;VALE DAS PRIMAVERAS 2;313490;JACUTINGA;MG
A2025ID10843;2025-12-01 11:30:00;De 11:00 as 11:59;12;2025;Segunda-Feira;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;MERCEARIA / SACOLAO / SUPERMERCADO;REPUBLICA;313620;JOAO MONLEVADE;MG
A2025ID10845;2025-11-29 21:50:00;De 21:00 as 21:59;11;2025;Sabado;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;OUTROS MEIOS;URBANO;VIA DE ACESSO PUBLICA;JARDIM INDUSTRIAL;311860;CONTAGEM;MG
A2025ID10847;2025-11-29 16:30:00;De 16:00 as 16:59;11;2025;Sabado;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;VIOLENCIA OU VIAS DE FATO;URBANO;SITIO;PLANALTO;313370;ITATIAIUCU;MG
A2025ID10848;2025-11-28 13:25:00;De 13:00 as 13:59;11;2025;Sexta-Feira;FECHADO;CALUNIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;ESTRELA DO ORIENTE;310620;BELO HORIZONTE;MG
A2025ID10850;2025-11-28 11:30:00;De 11:00 as 11:59;11;2025;Sexta-Feira;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;VIA DE ACESSO PUBLICA;NOSSA SENHORA DE FATIMA;316370;SAO LOURENCO;MG
A2025ID10851;2025-11-28 10:10:00;De 10:00 as 10:59;11;2025;Sexta-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;OUTROS - INSTITUICAO FILANTROPICA / ONG;RESSACA;311860;CONTAGEM;MG
A2025ID10853;2025-11-27 10:29:00;De 10:00 as 10:59;11;2025;Quinta-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AMEACA;URBANO;CASA;SAO LUIS;311420;CARMO DO CAJURU;MG
A2025ID10855;2025-11-26 19:12:00;De 19:00 as 19:59;11;2025;Quarta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;VIOLENCIA OU VIAS DE FATO;URBANO;VIA DE ACESSO PUBLICA;NOSSA SENHORA DE FATIMA;315200;POMPEU;MG
A2025ID10856;2025-11-26 18:30:00;De 18:00 as 18:59;11;2025;Quarta-Feira;FECHADO;CALUNIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;;317120;VESPASIANO;MG
A2025ID10858;2025-11-26 14:12:00;De 14:00 as 14:59;11;2025;Quarta-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;INSTRUMENTO CONTUNDENTE / CORTANTE / PERFURANTE (ARMA BRANCA);RURAL;OUTROS - ESTABELECIMENTOS COMERCIAIS / SERVIC;;315550;RIO PARANAIBA;MG
A2025ID10860;2025-11-24 20:30:00;De 20:00 as 20:59;11;2025;Segunda-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;NOSSA SENHORA DA APARECIDA;317020;UBERLANDIA;MG
A2025ID10861;2025-11-24 20:26:00;De 20:00 as 20:59;11;2025;Segunda-Feira;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;APARTAMENTO;SAO MATEUS;313670;JUIZ DE FORA;MG
A2025ID10862;2025-11-24 16:00:00;De 16:00 as 16:59;11;2025;Segunda-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;PREFEITURA;CENTRO;310780;BOM JESUS DO GALHO;MG
A2025ID10864;2025-11-24 13:52:00;De 13:00 as 13:59;11;2025;Segunda-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;FABRICAS;316250;SAO JOAO DEL REI;MG
A2025ID10866;2025-11-24 12:00:00;De 12:00 as 12:59;11;2025;Segunda-Feira;FECHADO;CALUNIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;OUTROS - INSTITUICOES PUBLICAS;CENTRO;310620;BELO HORIZONTE;MG
A2025ID10867;2025-11-23 15:52:00;De 15:00 as 15:59;11;2025;Domingo;FECHADO;OUTRAS INFRACOES CONTRA DIGNIDADE SEXUAL E A FAMILIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;FABRICIO;317010;UBERABA;MG
A2025ID10868;2025-11-22 21:44:00;De 21:00 as 21:59;11;2025;Sabado;FECHADO;RACISMO - IMPEDE ACESSO/SERVE EM RESTAURANTE/SIMILAR;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PARTICULAR/PRIVADA;SAVASSI;310620;BELO HORIZONTE;MG
A2025ID10869;2025-11-22 20:00:00;De 20:00 as 20:59;11;2025;Sabado;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;USO DE SINAIS, GESTOS OU IMAGENS;URBANO;CASA;SAO PEDRO;310560;BARBACENA;MG
A2025ID10871;2025-11-22 15:00:00;De 15:00 as 15:59;11;2025;Sabado;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;NOVO HORIZONTE;312080;CRUZILIA;MG
A2025ID10872;2025-11-21 15:30:00;De 15:00 as 15:59;11;2025;Sexta-Feira;FECHADO;ATEND. DENUNCIA INFRACOES CONTRA PESSOAS LGBTQIAPN+;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;JARDIM EUROPA;311830;CONSELHEIRO LAFAIETE;MG
A2025ID10874;2025-11-21 12:00:00;De 12:00 as 12:59;11;2025;Sexta-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;ESCRITA FISICA;URBANO;VIA DE ACESSO PUBLICA;CHACARA DOS CRISTAIS;314480;NOVA LIMA;MG
A2025ID10875;2025-11-21 09:10:00;De 09:00 as 09:59;11;2025;Sexta-Feira;FECHADO;ATRITO VERBAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;INSTITUICAO DE ENSINO PUBLICO ESTADUAL;VILA BRETAS;312770;GOVERNADOR VALADARES;MG
A2025ID10876;2025-11-19 19:20:00;De 19:00 as 19:59;11;2025;Quarta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;CENTRO;310620;BELO HORIZONTE;MG
A2025ID10877;2025-11-19 19:00:00;De 19:00 as 19:59;11;2025;Quarta-Feira;FECHADO;RACISMO - PRATICA/INDUZ/INCITA/PRECONCEITO COR/DIVERSO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;EDGAR PEREIRA;314330;MONTES CLAROS;MG
A2025ID10878;2025-11-18 20:51:00;De 20:00 as 20:59;11;2025;Terça-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;OUTROS MEIOS;URBANO;VIA DE ACESSO PUBLICA;JARDIM ALVORADA;315690;SACRAMENTO;MG
A2025ID10879;2025-11-18 15:30:00;De 15:00 as 15:59;11;2025;Terça-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;LOJA DE DEPARTAMENTOS;CABRAL;311860;CONTAGEM;MG
A2025ID10881;2025-11-17 20:33:00;De 20:00 as 20:59;11;2025;Segunda-Feira;FECHADO;OUTRAS ACOES DEFESA SOCIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;INEXISTENTE;URBANO;LOJA DE DEPARTAMENTOS;CENTRO;310670;BETIM;MG
A2025ID10883;2025-11-17 15:10:00;De 15:00 as 15:59;11;2025;Segunda-Feira;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;FORUM;CENTRO;314390;MURIAE;MG
A2025ID10884;2025-11-17 15:00:00;De 15:00 as 15:59;11;2025;Segunda-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PARTICULAR/PRIVADA;LOTEAMENTO SIQUEIRA;310160;ALFENAS;MG
A2025ID10885;2025-11-17 11:30:00;De 11:00 as 11:59;11;2025;Segunda-Feira;FECHADO;RACISMO - PRATICA/INDUZ/INCITA/PRECONCEITO COR/DIVERSO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;OUTROS - ESTABELECIMENTO INDUSTRIAL / PRODUCA;;313220;ITAGUARA;MG
A2025ID10887;2025-11-16 04:47:00;De 04:00 as 04:59;11;2025;Domingo;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;INSTRUMENTO CONTUNDENTE / CORTANTE / PERFURANTE (ARMA BRANCA);URBANO;JARDIM / PARQUE / PRACA;CENTRO;315030;PIEDADE DO RIO GRANDE;MG
A2025ID10889;2025-11-15 06:45:00;De 06:00 as 06:59;11;2025;Sabado;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;SAO MIGUEL;312230;DIVINOPOLIS;MG
A2025ID10890;2025-11-13 10:34:00;De 10:00 as 10:59;11;2025;Quinta-Feira;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;INSTITUICAO DE ENSINO PUBLICO MUNICIPAL;DOUTOR GERALDO XAVIER;310560;BARBACENA;MG
A2025ID10892;2025-11-13 10:12:00;De 10:00 as 10:59;11;2025;Quinta-Feira;FECHADO;PERSEGUICAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;BOM JESUS;311860;CONTAGEM;MG
A2025ID10894;2025-11-11 22:00:00;De 22:00 as 22:59;11;2025;Terça-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;OUTROS MEIOS;URBANO;CASA;MARILIA;313720;LAGOA DA PRATA;MG
A2025ID10895;2025-11-11 15:30:00;De 15:00 as 15:59;11;2025;Terça-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;OUTROS - ESTABELECIMENTOS COMERCIAIS / SERVIC;JARDIM CANADA;314480;NOVA LIMA;MG
A2025ID10897;2025-11-11 12:55:00;De 12:00 as 12:59;11;2025;Terça-Feira;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;IBITIRAMA;317210;VOLTA GRANDE;MG
A2025ID10900;2025-11-10 21:23:00;De 21:00 as 21:59;11;2025;Segunda-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;VEREDAS;313510;JANAUBA;MG
A2025ID10901;2025-11-10 07:00:00;De 07:00 as 07:59;11;2025;Segunda-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PARTICULAR/PRIVADA;AARAO REIS;310620;BELO HORIZONTE;MG
A2025ID10903;2025-11-09 10:00:00;De 10:00 as 10:59;11;2025;Domingo;FECHADO;RACISMO - PRATICA/INDUZ/INCITA/PRECONCEITO COR/DIVERSO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;OUTROS - ESTABELECIMENTOS COMERCIAIS / SERVIC;INCONFIDENCIA;310620;BELO HORIZONTE;MG
A2025ID10905;2025-11-08 23:50:00;De 23:00 as 23:59;11;2025;Sabado;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CLUBE SOCIAL / LAZER / ESPORTIVO;;312230;DIVINOPOLIS;MG
A2025ID10906;2025-11-08 14:50:00;De 14:00 as 14:59;11;2025;Sabado;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;MERCEARIA / SACOLAO / SUPERMERCADO;BAIRRO VILA JOSE ARIGO;311800;CONGONHAS;MG
A2025ID10909;2025-11-06 09:00:00;De 09:00 as 09:59;11;2025;Quinta-Feira;FECHADO;RACISMO - IMPEDE ACESSO A ENTRADA DE EDIFICIO/SIMILAR;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA/SITIO EM CONDOMÍNIO FECHADO;PORTINARI;317070;VARGINHA;MG
A2025ID10910;2025-11-05 13:00:00;De 13:00 as 13:59;11;2025;Quarta-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;OUTROS MEIOS;URBANO;UNIDADE PRISIONAL (CERESP/PRESIDIO/PENITENCIARIA);;311860;CONTAGEM;MG
A2025ID10911;2025-11-04 16:30:00;De 16:00 as 16:59;11;2025;Terça-Feira;FECHADO;OUTRAS INFRACOES CONTRA DIGNIDADE SEXUAL E A FAMILIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;LOJA DIVERSA;;310710;BOA ESPERANCA;MG
A2025ID10912;2025-11-03 16:24:00;De 16:00 as 16:59;11;2025;Segunda-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;CENTRO;314810;PATROCINIO;MG
A2025ID10913;2025-11-03 00:03:00;De 00:00 as 00:59;11;2025;Segunda-Feira;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA COM EMPREGO DE INSTRUMENTOS;URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;CENTRO;314480;NOVA LIMA;MG
A2025ID10914;2025-10-30 14:30:00;De 14:00 as 14:59;10;2025;Quinta-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;SHOPPING CENTER;BELVEDERE;310620;BELO HORIZONTE;MG
A2025ID10915;2025-10-30 11:00:00;De 11:00 as 11:59;10;2025;Quinta-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA OU POSTO DE SAUDE;SAO GERALDO;316720;SETE LAGOAS;MG
A2025ID10916;2025-10-29 14:00:00;De 14:00 as 14:59;10;2025;Quarta-Feira;FECHADO;ATRITO VERBAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CONSULTORIO;GAVEA;317020;UBERLANDIA;MG
A2025ID10918;2025-10-29 10:30:00;De 10:00 as 10:59;10;2025;Quarta-Feira;FECHADO;OUTROS INFRACOES C/ A PESSOA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;OUTROS - ESTABELECIMENTOS COMERCIAIS / SERVIC;LOURDES;310620;BELO HORIZONTE;MG
A2025ID10919;2025-10-28 17:15:00;De 17:00 as 17:59;10;2025;Terça-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;CENTRO B;317010;UBERABA;MG
A2025ID10921;2025-10-28 17:00:00;De 17:00 as 17:59;10;2025;Terça-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;JARDIM VILA RICA;313820;LAVRAS;MG
A2025ID10923;2025-10-28 15:30:00;De 15:00 as 15:59;10;2025;Terça-Feira;FECHADO;CONSTRANGE/VEXAME MENOR DE IDADE SOB GUARDA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;VIOLENCIA OU GRAVE AMEACA;URBANO;INSTITUICAO DE ENSINO PUBLICO ESTADUAL;CENTRO;312870;GUAXUPE;MG
A2025ID10925;2025-10-28 10:40:00;De 10:00 as 10:59;10;2025;Terça-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;SAO PEDRO;310620;BELO HORIZONTE;MG
A2025ID10927;2025-10-27 13:54:00;De 13:00 as 13:59;10;2025;Segunda-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;CASA;SOL NASCENTE;312980;IBIRITE;MG
A2025ID10929;2025-10-27 10:00:00;De 10:00 as 10:59;10;2025;Segunda-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;VIA DE ACESSO PUBLICA;SAO VICENTE;313240;ITAJUBA;MG
A2025ID10932;2025-10-26 20:00:00;De 20:00 as 20:59;10;2025;Domingo;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;CENTRO;312960;IBIAI;MG
A2025ID10934;2025-10-25 17:32:00;De 17:00 as 17:59;10;2025;Sabado;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;INSTRUMENTO CONTUNDENTE / CORTANTE / PERFURANTE (ARMA BRANCA);RURAL;FAZENDA;;316960;TUPACIGUARA;MG
A2025ID10937;2025-10-24 13:00:00;De 13:00 as 13:59;10;2025;Sexta-Feira;FECHADO;OUTROS INFRACOES C/ A PESSOA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;SILVERIA;310400;ARAXA;MG
