id_ocorrencia;data_hora_ocorrencia;faixa_1_hora_fato;mes;ano;dia_da_semana;status_registro;natureza_principal;tentado_consumado_nat_principal;causa_presumida;meio_utilizado;perimetro;local_imediato;bairro;municipio_codigo;municipio_fato;uf_sigla;numero_envolvido_ocorrencia;conducao_a_delegacia;tipo_envolvimento;raca_etnia;idade_aparente;sexo_codigo;lgbtqia;identidade_de_genero;orientacao_sexual;escolaridade;relacao_vitima_autor;bairro_envolvido;municipio_envolvido;uf_sigla_envolvido;natureza_delito_envolvido;tentado_consumado_delito_envolvido
A2018ID17523;2018-04-22 18:00:00;De 18:00 as 18:59;4;2018;Domingo;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;CASA;NOVO RIACHO;311860;CONTAGEM;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;19,0;M;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO MEDIO INCOMPLETO ( 2º GRAU);AMIGO / CONHECIDO;NOVO RIACHO;CONTAGEM;MG;VIAS DE FATO / AGRESSAO;Consumado
A2018ID17523;2018-04-22 18:00:00;De 18:00 as 18:59;4;2018;Domingo;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;CASA;NOVO RIACHO;311860;CONTAGEM;MG;2;SEM PRISAO;AUTOR;NEGRA;37,0;M;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;SANTA HELENA;BELO HORIZONTE;MG;VIAS DE FATO / AGRESSAO;Consumado
A2018ID17525;2018-04-22 12:00:00;De 12:00 as 12:59;4;2018;Domingo;FECHADO;TORTURA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AMEACA;URBANO;CASA;JARDIM GUANABARA;310620;BELO HORIZONTE;MG;2;SEM PRISAO;AUTOR;;32,0;M;Não;NAO INFORMADA;NAO INFORMADA;ANALFABETO;;;;;TORTURA;Consumado
A2018ID17525;2018-04-22 12:00:00;De 12:00 as 12:59;4;2018;Domingo;FECHADO;TORTURA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AMEACA;URBANO;CASA;JARDIM GUANABARA;310620;BELO HORIZONTE;MG;3;;SUSPEITO;AMARELA;25,0;F;Não;NAO INFORMADA;NAO INFORMADA;ANALFABETO;;;;;TORTURA;Consumado
A2018ID17526;2018-04-21 00:00:00;De 00:00 as 00:59;4;2018;Sabado;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;BOA VISTA;310620;BELO HORIZONTE;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;34,0;M;Não;NAO INFORMADA;NAO INFORMADA;SUPERIOR COMPLETO;SEM RELACIONAMENTO;BOA VISTA;BELO HORIZONTE;MG;DIFAMACAO;Consumado
A2018ID17528;2018-04-18 20:40:00;De 20:00 as 20:59;4;2018;Quarta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;INSTITUICAO DE ENSINO PUBLICO FEDERAL;NOSSA SENHORA DA ABADIA;317010;UBERABA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;IGNORADA;21,0;M;Não;NAO INFORMADA;NAO INFORMADA;OUTROS - ESCOLARIDADE;IGNORADA;BOA VISTA;UBERABA;MG;AMEACA;Consumado
A2018ID17528;2018-04-18 20:40:00;De 20:00 as 20:59;4;2018;Quarta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;INSTITUICAO DE ENSINO PUBLICO FEDERAL;NOSSA SENHORA DA ABADIA;317010;UBERABA;MG;2;SEM PRISAO;AUTOR;IGNORADA;22,0;M;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;;;;AMEACA;Consumado
A2018ID17530;2018-04-17 21:30:00;De 21:00 as 21:59;4;2018;Terça-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;BELA VISTA;313750;LAGOA FORMOSA;MG;1;FLAGRANTE DE CRIME / CONTRAVENCAO;AUTOR;PARDA;31,0;M;Não;NAO INFORMADA;NAO INFORMADA;ALFABETIZADO;;BABILONIA;LAGOA FORMOSA;MG;LESAO CORPORAL;Consumado
A2018ID17530;2018-04-17 21:30:00;De 21:00 as 21:59;4;2018;Terça-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;BELA VISTA;313750;LAGOA FORMOSA;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;32,0;M;Sim;TRAVESTI;HOMOSSEXUAL;ALFABETIZADO;OUTROS - RELACAO VITIMA AUTOR;BELA VISTA;LAGOA FORMOSA;MG;LESAO CORPORAL;Consumado
A2018ID17530;2018-04-17 21:30:00;De 21:00 as 21:59;4;2018;Terça-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;BELA VISTA;313750;LAGOA FORMOSA;MG;4;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;45,0;M;Não;NAO INFORMADA;HETEROSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);SEM RELACIONAMENTO;JARDIM BOTANICO;LAGOA FORMOSA;MG;AMEACA;Consumado
A2018ID17531;2018-04-16 16:50:00;De 16:00 as 16:59;4;2018;Segunda-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;VIA DE ACESSO PUBLICA;CENTRO;314330;MONTES CLAROS;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;51,0;F;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO FUNDAMENTAL COMPLETO (COMPREENDE OS PRIMEIROS OITO ANOS DE ESTUDO);SEM RELACIONAMENTO;MORRINHOS;MONTES CLAROS;MG;LESAO CORPORAL;Consumado
A2018ID17533;2018-04-16 09:32:00;De 09:00 as 09:59;4;2018;Segunda-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;RURAL;VIA DE ACESSO PUBLICA;;316240;SAO JOAO DA PONTE;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;13,0;M;Não;NAO INFORMADA;NAO INFORMADA;ENSINO FUNDAMENTAL INCOMPLETO (COMPREENDE OS PRIMEIROS OITO ANOS DE ESTUDO);SEM RELACIONAMENTO;;SAO JOAO DA PONTE;MG;AMEACA;Consumado
A2018ID17536;2018-04-14 20:00:00;De 20:00 as 20:59;4;2018;Sabado;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;RURAL;RESIDENCIA RURAL;;311547;CATUTI;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;15,0;F;Não;NAO INFORMADA;NAO INFORMADA;ENSINO FUNDAMENTAL INCOMPLETO (COMPREENDE OS PRIMEIROS OITO ANOS DE ESTUDO);VIZINHO;;CATUTI;MG;VIAS DE FATO / AGRESSAO;Consumado
A2018ID17536;2018-04-14 20:00:00;De 20:00 as 20:59;4;2018;Sabado;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;RURAL;RESIDENCIA RURAL;;311547;CATUTI;MG;3;SEM PRISAO;AUTOR;IGNORADA;40,0;F;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;;CATUTI;MG;VIAS DE FATO / AGRESSAO;Consumado
A2018ID17538;2018-04-11 17:15:00;De 17:00 as 17:59;4;2018;Quarta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;VILA GONTIJO;310740;BOM DESPACHO;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;NEGRA;34,0;M;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);SEM RELACIONAMENTO;NOSSA SENHORA DE FATIMA;BOM DESPACHO;MG;INJURIA;Consumado
A2018ID17538;2018-04-11 17:15:00;De 17:00 as 17:59;4;2018;Quarta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;VILA GONTIJO;310740;BOM DESPACHO;MG;2;SEM PRISAO;AUTOR;IGNORADA;56,0;F;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;OZANAN;BOM DESPACHO;MG;INJURIA;Consumado
A2018ID17540;2018-04-10 09:00:00;De 09:00 as 09:59;4;2018;Terça-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;TAIAMAN;317020;UBERLANDIA;MG;1;SEM PRISAO;AUTOR;BRANCA;83,0;M;Não;NAO INFORMADA;NAO INFORMADA;ENSINO FUNDAMENTAL INCOMPLETO (COMPREENDE OS PRIMEIROS OITO ANOS DE ESTUDO);;TAIAMAN;UBERLANDIA;MG;INJURIA;Consumado
A2018ID17540;2018-04-10 09:00:00;De 09:00 as 09:59;4;2018;Terça-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;TAIAMAN;317020;UBERLANDIA;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;37,0;M;Sim;NAO INFORMADA;HOMOSSEXUAL;SUPERIOR COMPLETO;FILHO / ENTEADO;TAIAMAN;UBERLANDIA;MG;INJURIA;Consumado
A2018ID17541;2018-04-08 23:20:00;De 23:00 as 23:59;4;2018;Domingo;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;VIA DE ACESSO PUBLICA;JARDIM VITORIA;310620;BELO HORIZONTE;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;NEGRA;17,0;M;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO INCOMPLETO ( 2º GRAU);SEM RELACIONAMENTO;JARDIM VITORIA;BELO HORIZONTE;MG;AMEACA;Consumado
A2018ID17542;2018-04-08 19:20:00;De 19:00 as 19:59;4;2018;Domingo;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;ONIBUS;CENTRO;316553;SARZEDO;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;19,0;M;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO COMPLETO (2º GRAU);SEM RELACIONAMENTO;JARDIM PLANALTO;SARZEDO;MG;INJURIA;Consumado
A2018ID17542;2018-04-08 19:20:00;De 19:00 as 19:59;4;2018;Domingo;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;ONIBUS;CENTRO;316553;SARZEDO;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;IGNORADA;19,0;M;Não;NAO INFORMADA;NAO INFORMADA;ENSINO FUNDAMENTAL INCOMPLETO (COMPREENDE OS PRIMEIROS OITO ANOS DE ESTUDO);SEM RELACIONAMENTO;JARDIM PLANALTO;SARZEDO;MG;INJURIA;Consumado
A2018ID17544;2018-04-08 19:20:00;De 19:00 as 19:59;4;2018;Domingo;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;OUTROS MEIOS;URBANO;MERCEARIA / SACOLAO / SUPERMERCADO;CENTRO;313330;ITAOBIM;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;NEGRA;;M;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO COMPLETO (2º GRAU);PAIS / RESPONSAVEL LEGAL;CENTRO;ITAOBIM;MG;AMEACA;Consumado
A2018ID17547;2018-04-08 17:00:00;De 17:00 as 17:59;4;2018;Domingo;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AMEACA;URBANO;CASA;MUNDO NOVO;312910;GURINHATA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;20,0;F;Não;NAO INFORMADA;NAO INFORMADA;SUPERIOR INCOMPLETO;SEM RELACIONAMENTO;CENTRO;GURINHATA;MG;VIAS DE FATO / AGRESSAO;Consumado
A2018ID17549;2018-04-08 05:27:00;De 05:00 as 05:59;4;2018;Domingo;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;VIA DE ACESSO PUBLICA;;315780;SANTA LUZIA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;22,0;F;Sim;NAO INFORMADA;HOMOSSEXUAL;SUPERIOR INCOMPLETO;IGNORADA;JULIANA;BELO HORIZONTE;MG;LESAO CORPORAL;Consumado
A2018ID17549;2018-04-08 05:27:00;De 05:00 as 05:59;4;2018;Domingo;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;VIA DE ACESSO PUBLICA;;315780;SANTA LUZIA;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;22,0;F;Sim;NAO INFORMADA;HOMOSSEXUAL;SUPERIOR COMPLETO;IGNORADA;MINASCAIXA;BELO HORIZONTE;MG;LESAO CORPORAL;Consumado
A2018ID17549;2018-04-08 05:27:00;De 05:00 as 05:59;4;2018;Domingo;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;VIA DE ACESSO PUBLICA;;315780;SANTA LUZIA;MG;3;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;25,0;M;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;IGNORADA;MINASCAIXA;BELO HORIZONTE;MG;LESAO CORPORAL;Consumado
A2018ID17552;2018-04-07 15:30:00;De 15:00 as 15:59;4;2018;Sabado;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;;310680;BIAS FORTES;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;25,0;M;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO MEDIO INCOMPLETO ( 2º GRAU);AMIGO / CONHECIDO;FATIMA;BIAS FORTES;MG;INJURIA;Consumado
A2018ID17554;2018-04-06 14:30:00;De 14:00 as 14:59;4;2018;Sexta-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;INSTITUICAO DE ENSINO PUBLICO ESTADUAL;VILA BRASIL;316720;SETE LAGOAS;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;11,0;M;Não;NAO INFORMADA;NAO INFORMADA;ENSINO FUNDAMENTAL INCOMPLETO (COMPREENDE OS PRIMEIROS OITO ANOS DE ESTUDO);OUTROS - RELACAO VITIMA AUTOR;BOM JARDIM;SETE LAGOAS;MG;LESAO CORPORAL;Consumado
A2018ID17555;2018-04-05 12:00:00;De 12:00 as 12:59;4;2018;Quinta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;OBSERVATORIO;311550;CAXAMBU;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;31,0;F;Sim;NAO INFORMADA;HOMOSSEXUAL;SUPERIOR COMPLETO;OUTRO PARENTESCO;OBSERVATORIO;CAXAMBU;MG;INJURIA;Consumado
A2018ID17555;2018-04-05 12:00:00;De 12:00 as 12:59;4;2018;Quinta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;OBSERVATORIO;311550;CAXAMBU;MG;4;SEM PRISAO;AUTOR;BRANCA;69,0;M;Não;NAO INFORMADA;HETEROSSEXUAL;SUPERIOR COMPLETO;;CENTRO;CAXAMBU;MG;INJURIA;Consumado
A2018ID17558;2018-04-04 17:00:00;De 17:00 as 17:59;4;2018;Quarta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;SANTO ANTONIO;315120;PIRAPORA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;NEGRA;52,0;M;Não;NAO INFORMADA;NAO INFORMADA;SUPERIOR COMPLETO;IGNORADA;SANTO ANTONIO;PIRAPORA;MG;INJURIA;Consumado
A2018ID17561;2018-04-03 18:29:00;De 18:00 as 18:59;4;2018;Terça-Feira;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;SAO MATEUS;313670;JUIZ DE FORA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;30,0;F;Não;NAO INFORMADA;HETEROSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);VIZINHO;SAO MATEUS;JUIZ DE FORA;MG;DIFAMACAO;Consumado
A2018ID17562;2018-04-02 11:03:00;De 11:00 as 11:59;4;2018;Segunda-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;JARDIM COLONIAL;315460;RIBEIRAO DAS NEVES;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;29,0;F;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO FUNDAMENTAL INCOMPLETO (COMPREENDE OS PRIMEIROS OITO ANOS DE ESTUDO);EX-CONJUGE / EX-COMPANHEIRO;JARDIM COLONIAL;RIBEIRAO DAS NEVES;MG;INJURIA;Consumado
A2018ID17562;2018-04-02 11:03:00;De 11:00 as 11:59;4;2018;Segunda-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;JARDIM COLONIAL;315460;RIBEIRAO DAS NEVES;MG;2;SEM PRISAO;AUTOR;IGNORADA;72,0;M;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;JARDIM COLONIAL;RIBEIRAO DAS NEVES;MG;INJURIA;Consumado
A2018ID17565;2018-04-01 16:08:00;De 16:00 as 16:59;4;2018;Domingo;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;VIA DE ACESSO PUBLICA;JUCA BATISTA;313170;ITABIRA;MG;1;FLAGRANTE DE CRIME / CONTRAVENCAO;AUTOR;NEGRA;39,0;M;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;MADRE MARIA DE JESUS;ITABIRA;MG;LESAO CORPORAL;Consumado
A2018ID17565;2018-04-01 16:08:00;De 16:00 as 16:59;4;2018;Domingo;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;VIA DE ACESSO PUBLICA;JUCA BATISTA;313170;ITABIRA;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;18,0;F;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO MEDIO INCOMPLETO ( 2º GRAU);VIZINHO;MADRE MARIA DE  JESUS;ITABIRA;MG;LESAO CORPORAL;Consumado
A2018ID17569;2018-03-25 14:00:00;De 14:00 as 14:59;3;2018;Domingo;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;CENTRO;314300;MONTE BELO;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;41,0;M;Sim;HOMEM TRANSEXUAL;NAO INFORMADA;SUPERIOR INCOMPLETO;VIZINHO;CENTRO;MONTE BELO;MG;INJURIA;Consumado
A2018ID17569;2018-03-25 14:00:00;De 14:00 as 14:59;3;2018;Domingo;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;CENTRO;314300;MONTE BELO;MG;2;SEM PRISAO;AUTOR;BRANCA;19,0;F;Não;NAO INFORMADA;NAO INFORMADA;ALFABETIZADO;;CENTRO;MONTE BELO;MG;INJURIA;Consumado
A2018ID17570;2018-03-25 10:00:00;De 10:00 as 10:59;3;2018;Domingo;FECHADO;PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;PATRIMONIO;316850;TEIXEIRAS;MG;1;SEM PRISAO;AUTOR;PARDA;23,0;M;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO COMPLETO (2º GRAU);;PATRIMONIO;VICOSA;MG;PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS;Consumado
A2018ID17570;2018-03-25 10:00:00;De 10:00 as 10:59;3;2018;Domingo;FECHADO;PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;PATRIMONIO;316850;TEIXEIRAS;MG;2;SEM PRISAO;AUTOR;PARDA;28,0;M;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO COMPLETO (2º GRAU);;PATRIMONIO;TEIXEIRAS;MG;PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS;Consumado
A2018ID17570;2018-03-25 10:00:00;De 10:00 as 10:59;3;2018;Domingo;FECHADO;PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;PATRIMONIO;316850;TEIXEIRAS;MG;3;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;41,0;M;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO COMPLETO (2º GRAU);VIZINHO;PATRIMONIO;TEIXEIRAS;MG;PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS;Consumado
A2018ID17571;2018-03-25 03:00:00;De 03:00 as 03:59;3;2018;Domingo;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;VIA DE ACESSO PUBLICA;CENTRO;311130;CAMPO DO MEIO;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;18,0;M;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO MEDIO INCOMPLETO ( 2º GRAU);AMIGO / CONHECIDO;CENTRO;CAMPO DO MEIO;MG;VIAS DE FATO / AGRESSAO;Consumado
A2018ID17574;2018-03-24 10:36:00;De 10:00 as 10:59;3;2018;Sabado;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;EDIFICIO RESIDENCIAL;SAO FRANCISCO;310620;BELO HORIZONTE;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;29,0;M;Não;NAO INFORMADA;NAO INFORMADA;SUPERIOR COMPLETO;VIZINHO;SAO FRANCISCO;BELO HORIZONTE;MG;VIAS DE FATO / AGRESSAO;Consumado
A2018ID17576;2018-03-22 14:07:00;De 14:00 as 14:59;3;2018;Quinta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;TOTONHA TOM¿;315150;PIUMHI;MG;1;SEM PRISAO;AUTOR;IGNORADA;38,0;M;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;GUARANI;BELO HORIZONTE;MG;INJURIA;Consumado
A2018ID17576;2018-03-22 14:07:00;De 14:00 as 14:59;3;2018;Quinta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;TOTONHA TOM¿;315150;PIUMHI;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;38,0;F;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO COMPLETO (2º GRAU);EX-CONJUGE / EX-COMPANHEIRO;TOTONHA TOM¿;PIUMHI;MG;INJURIA;Consumado
A2018ID17576;2018-03-22 14:07:00;De 14:00 as 14:59;3;2018;Quinta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;TOTONHA TOM¿;315150;PIUMHI;MG;3;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;28,0;F;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO COMPLETO (2º GRAU);SEM RELACIONAMENTO;TOTONHA TOM¿;PIUMHI;MG;INJURIA;Consumado
